number,name,zone,manu,description,time,maps,image
33,อ้วนผอมสเต๊ก สาขาจุฬา 50,C,"พอร์คกระดองเบอร์ , ไก่อลาสก้า, ก็อดฟาเธอร์เนื้อ
","เปิดให้บริการมานาน คู่กับตลาดสามย่าน สเต็กเนื้อถูกปรุงมาอย่างดี รสชาติเข้มข้น ให้เยอะพร้อมเครื่องเคียงแน่น ๆ ในราคาที่ย่อมเยา 
",เปิดให้บริการทุกวัน 10:00 – 21:00,https://maps.app.goo.gl/8y6jLsJpws4F4hdUA,https://drive.google.com/file/d/1dcNhFP3PrXT9fUFcCvQjsn56WWRiDUfV/view?usp=drive_link,,,,,,,,,,,,,,,,
34,อ้วนผอมสเต๊ก สาขาตลาดสามย่าน,C,"พอร์คกระดองเบอร์ , ไก่อลาสก้า, ก็อดฟาเธอร์เนื้อ
","เปิดให้บริการมานาน คู่กับตลาดสามย่าน สเต็กเนื้อถูกปรุงมาอย่างดี รสชาติเข้มข้น ให้เยอะพร้อมเครื่องเคียงแน่น ๆ ในราคาที่ย่อมเยา 
",เปิดให้บริการทุกวัน 10:00 – 21:00,https://maps.app.goo.gl/LZ4Q6vnDffGXkYiV8,https://drive.google.com/file/d/1dcNhFP3PrXT9fUFcCvQjsn56WWRiDUfV/view?usp=drive_link,,,,,,,,,,,,,,,,
35,"อิ่มจังอาหารตามสั่ง
",C,"หมูกรอบราดพริกสด, ข้าวผัดหนำเลี้ยบ, ก๋วยเตี๋ยวหมูสับ (ซอสแดง)","ร้านอาหารตามสั่งเมนูหลากหลาย รสชาติเข้มข้น ราคาเอาใจนิสิต และคนวัยทำงาน เป็น Comfort Food ที่มัดใจคนในย่าน ใครมากินนอกจากอร่อย และถูกแล้วต่างพูดกันเป็นเสียงเดียวว่า ‘อิ่มจัง
",เปิดให้บริการทุกวัน 11:00 - 22:00,https://maps.app.goo.gl/34ei7mAaXCBnWnbUA,https://drive.google.com/open?id=15vVsrXm4xlfrX5PYJAgQX518WonBRRsZ,,,,,,,,,,,,,,,,
36,เฮียเบิร์ด หมูกระทะ (HIABIRD MOOKRATA),C,"ชุดหมูกระทะ, เนื้อออสเตรเลีย, ข้าวผัดพริกเกลือ, มะนาวซ่า",ร้านหมูกระทะที่คุ้มที่สุดในละแวกจุฬาฯ ด้วยบริการผักฟรี เปลี่ยนเตาฟรี เติมถ่านฟรี และมีน้ำจิ้มให้เลือกถึง 9 อย่าง มีราคาที่ย่อมเยา เฮียเบิร์ด หมูกระทะ จึงเป็น 1 ในตัวเลือกแรก ๆ สำหรับนิสิตที่ต้องการหมูกระทะมาเยียวยาจิตใจ,เปิดให้บริการทุกวัน 16:30 - 22:30,https://maps.app.goo.gl/gdfZDNmFCLvntA4h6,https://drive.google.com/open?id=16QUAJT-8FBtgdzTjEd91BZhFyKNBIk5M,,,,,,,,,,,,,,,,
37,Curry Boy,C,คัตสึคาเร (ข้าวแกงกะหรี่หมูทอด),"ร้าน Curry Boy เป็นร้านข้าวแกงกะหรี่ญี่ปุ่นที่อยู่คู่ U Center มานานกว่า 20 ปี นอกจากข้าวแกงกะหรี่ ทางร้านก็มีเมนูอาหารญี่ปุ่นอื่นๆ และด้วยวัตถุดิบคุณภาพ กับราคาย่อมเยา ร้าน Curry Boy จึงเป็นร้านอาหารญี่ปุ่นอันดับแรก ๆ ในใจนิสิตจุฬา
",11:00 - 20:30 (หยุดทุกวันอาทิตย์),https://maps.app.goo.gl/4q713nY4JxFQ6rWu7,https://drive.google.com/open?id=1ogIxI9_Vg2qgj_-AVpevqnK9OYNsoO0f,,,,,,,,,,,,,,,,
38,"Eattention Please
",C,"กาแฟน้ำมะพร้าว, มัทฉะน้ำมะพร้าว, ชาไทย, กาแฟน้ำส้ม, ข้าวไข่ข้นไก่กรอบคั่วพริกเกลือ, สปาเกตตี้พริกแห้งเบคอน, ข้าวไข่ข้นกุ้ง, ข้าวเบคอนซอสญี่ปุ่นไข่ออนเซ็น, Basque burnt cheesecake, Salted caramel brownie","เป็นคาเฟ่ใจกลางสามย่าน ซอยจุฬาฯ50 เป็นคาเฟ่สไตล์เกาหลี มีพร้อมทั้งเครื่องดื่ม อาหารและเบเกอรี่ที่หลากหลาย อีกทั้งยังมีสถานที่ที่เป็น Co-working spaceให้กับลูกค้าที่ต้องการใช้พื้นที่ในการทำงานหรืออ่านหนังสือ นอกจากนี้ยังมีพื้นที่สำหรับจัดกิจกรรมต่างๆ เช่น Event birthday cafe, Workshop, Studio, ประชุมสัมมนา",เปิดให้บริการทุกวัน 8:30 - 20:30,https://maps.app.goo.gl/erHtCWyqgyKnW18YA,https://drive.google.com/open?id=11qKTmrYxVI6AUgO7yUJalArqvKaN4p2o,,,,,,,,,,,,,,,,
39,Entrance Coffeehouse & Studio,C,"Dirty, Tiramisu latte, Honey Yogurt, Earl grey peach",คอฟฟี่เฮ้าส์ของชุมชนสามย่านที่เปิดให้บริการในชุมชนสามย่านมานานกว่า 13 ปี ได้เข้าร่วมกิจกรรมอาสาเพื่อคนในชุมชน เช่น งานคริสต์มาสชุมชนสามย่าน อีกทั้งยังเป็นพาร์ทเนอร์กับสามย่านนิวเจน ที่ทำงานอาสากับเด็กในชุมชน และ Deeperlife church ที่เปิดเป็นคริสตจักรในวันอาทิตย์ เอนทรานซ์ คอฟฟี่เฮ้าส์แอนด์สตูดิโอ คือพื้นที่ที่เปิดโอกาสให้ผู้คนได้มีส่วนร่วมในการพัฒนาชุมชนและเป็นพื้นที่ปลอดภัย และยังมีส่วนโปรโมชั่นส่วนลดเครื่องดื่มสำหรับนักเรียน และนักศึกษาอีกด้วย,7:30 - 20:30 (หยุดทุกวันอาทิตย์),https://maps.app.goo.gl/U21LgTMTRYxQPPe17,https://drive.google.com/open?id=1NjGHak_wHGELavBVALBKqI2lB7Pso-3u,,,,,,,,,,,,,,,,
40,JOHNNY Food & Drink ,C,"ข้าวหมื่นลี้, ข้าวผัดเจแปน, ออส่วนหอยนางรม
","ร้านอาหารตามสั่งเมนูหลากหลายให้เลือกสรร รสชาติอร่อยทุกเมนู ราคาย่อมเยา
",10:30 - 21:00 (หยุดทุกวันอาทิตย์),https://maps.app.goo.gl/gHqMiQrnKjgSvRJA9,https://drive.google.com/open?id=1dJ7DKsTgF9MB3MLY_OLRKMd_qMltAPTB,,,,,,,,,,,,,,,,
41,PING BKK GELATO,C,"เจลาโต้รสน้องแมวสามรสชาติ, วนิลาคุ้กกี้คาราเมล, ชาโคลโอรีโอ้, ช็อคโกแลตพีนัทบัตเตอร์","ร้านไอศกรีมเจลาโต้บรรยากาศอบอุ่นที่มีน้องแมวมานั่งฮีลใจ มีไอศกรีมเจลาโต้ที่เป็นเอกลักษณ์หลากหลายราชาติ สามารถลองชิมรสชาติเจลาโต้ก่อนเลือกซื้อได้
",11:30 - 22:00 (หยุดทุกวันอาทิตย์),https://maps.app.goo.gl/88GxxMArZu5A4pCg9,https://drive.google.com/open?id=1A9JXTncOssSJGpRFIYvi4DGBs_dm3V51,,,,,,,,,,,,,,,,
42,Power of Cups (POCs),C,"Biscoff Latte, น้ำส้มคั้นสด, มัทฉะ
","พื้นที่ปล่อยวางความวุ่นวาย และเติมพลังใจให้กับเรื่องต่าง ๆ เครื่องดื่มอร่อยชงด้วยใจ เค้กรสชาติดีราคาจับต้องได้สำหรับนิสิต ใช้วัตถุดิบคุณภาพดี ใส่ใจกับรายละเอียดทั้งการตกแต่ง และการบริการ
","จันทร์ - ศุกร์ 7:00 - 18:00, เสาร์ - อาทิตย์ 8:00 - 18:00",https://maps.app.goo.gl/ZVFeyHnASegBgcci6,https://drive.google.com/open?id=1_u4NnUpNb6QDLRwmKRfm5c6tA5UUVLr1,,,,,,,,,,,,,,,,
43,Skip Samyan สกิพ สามย่าน ,C,"อาหารเซ็ต, ยำทะเลดิบ, ครีมไข่กุ้ง, สลัดหมูม้วน, หมูทอดน้ำพริกเผ
",อาหารญี่ปุ่นราคานักศึกษา เมนูหลากหลาย รสชาติกลมกล่อม Comfort Food คนในย่าน และนิสิตจุฬา หากเถียงกับเพื่อนไม่รู้จะทานอะไร ร้านสกิพมีครบทุกความต้องการ,เปิดให้บริการทุกวัน 11:00 - 20:30,https://maps.app.goo.gl/tctXRruqnAsttoFF6,https://drive.google.com/open?id=1BXxvNu8-mmM8_YJOwyLoK_w54GqVx6Pr,,,,,,,,,,,,,,,,
44,Sloth Coffee Bar,C,Iced Caffe Cream Latte,ร้านกาแฟและเครื่องดื่มเล็กๆแต่อบอุ่นในโครงการ U Center 1 ที่มีเจ้าของ 3 คน เป็นพ่อแม่ลูก ที่เปิดร้านนี้มาจาก ‘ความสุข’ จึงอยากจะส่งมอบสิ่งนี้ผ่านเครื่องดื่มที่ตั้งใจชงในทุกๆแก้ว ด้วยการใส่ใจในรายละเอียดการเลือกวัตถุดิบที่ดี สะอาด รสชาติดี และไม่มีสารกันบูด,"วันจันทร์ - วันศุกร์ 7:30 - 16:30, วันเสาร์ 9:00 - 16:30 (หยุดทุกวันอาทิตย์)",https://maps.app.goo.gl/rrKAm418wUxG3Cw59,https://drive.google.com/open?id=1CBLt4-uRZhBo9biOOVjSCIiOackEns70,,,,,,,,,,,,,,,,
45,Suki Samyan (สุกี้สามย่าน),C,"สุกี้แห้ง, สุกี้น้ำ",เปิดมากว่า 65 ปี น้ำจิ้มสุกี้รสชาติเข้มข้น กลมกล่อม เป็นเอกลักษณ์เฉพาะของร้าน เครื่องแน่น ๆ ทั้งเส้นนุ่ม ๆ เนื้อไม่กั๊ก ผักสดใหม่ ใครอยากลิ้มลองรสชาติต้นตำรับสุกี้ต้องแวะมาสุกี้สามย่าน,"สาขาหัวมุมจุฬา 50 เปิดให้บริการทุกวัน 6.00 - 14.00
สาขาตรงข้าม Slow Combo  หยุดทุกวันเสาร์ เปิด 10:00 - 21:00 ",https://g.co/kgs/xpwCQDR,https://drive.google.com/file/d/1JsZFh62HPth_XfDc9URpBatqJlQMupNJ/view?usp=drive_link,,,,,,,,,,,,,,,,
46,Sweet Peach Cafe สวีทพีชคาเฟ่,C,"Matcha Latte, Coffee Malt, Strawberry Shortcake, Tiramisu",ร้านขนมหวาน เค้กโฮมเมด รสชาติอร่อย กรีกโยเกิร์ตไม่เติมน้ำตาลสำหรับสายเฮลตี้ ภายในร้านตกแต่งน่ารัก อยู่ใกล้จุฬา และสามย่านมิตรทาวน์,เปิดให้บริการทุกวัน 6:30 - 20:00,https://maps.app.goo.gl/japHo6qZavjmaz2P7,https://drive.google.com/open?id=1Ad1i1Zx9F39uxe-vtH1-Xh4WX5M2hqv9,,,,,,,,,,,,,,,,
47,ประชาธิปไตยกินได้ Delicious Democracy,D,ก๋วยเตี๋ยวต้มยำหมูกรอบ ข้าวยำใบชาพม่า ,ร้านที่นำสูตรมาจากร้านก๋วยเตี๋ยวกัญชา จากร้านแถวหอพัก U Center ที่เคยประสบปัญหาค่าเช่าแพง ผู้ก่อตั้งคือ แฟรงค์ เนติวิทย์ โชติภัทร์ไพศาล นอกจากนี้ชั้นบนยังเป็นพื้นที่จัดกิจกรรมต่าง ๆ ที่สนับสนุนประชาธิปไตย เช่น เสวนา ,วันจันทร์ - ศุกร์ 11:00 - 19:00 (หยุดทุกวันเสาร์ - วันอาทิตย์),https://maps.app.goo.gl/9FV5Sq7VZE4yDLwM9,https://drive.google.com/open?id=1lsadr4XlMp0BPfdq4s-S_2bfoBAtGKc_,,,,,,,,,,,,,,,,
48,เฮียตี๋ใหญ่กระทะร้อน@สามย่าน,D,"หอยทอดกระทะร้อน, ผัดไทยกุ้งสด, หมูกรอบคั่วพริกเกลือไข่ดาว, กะเพราหมูสับไข่ดาว",ร้านอาหารที่สามารถทานได้ทุกวันด้วยเมนูที่หลากหลาย และรสชาติที่คุ้นเคย ร้านเปิดดึกเอาใจชาวหิวดึก และชาวโต้รุ่ง,ทุกวัน 10:00 - 23:00,https://maps.app.goo.gl/EVfiAcwdKhVN7xPPA,https://drive.google.com/open?id=10rFmwFla5bIWH9UoI5WjP6LNvogKwYG6,,,,,,,,,,,,,,,,
49,เฮียตี๋ใหญ่กระทะร้อน@นเรศ,D,"หอยทอดกระทะร้อน, ผัดไทยกุ้งสด, หมูกรอบคั่วพริกเกลือไข่ดาว, กะเพราหมูสับไข่ดาว",ร้านอาหารที่สามารถทานได้ทุกวันด้วยเมนูที่หลากหลาย และรสชาติที่คุ้นเคย ร้านเปิดดึกเอาใจชาวหิวดึก และชาวโต้รุ่ง,ทุกวัน 10:00 - 21:30,https://maps.app.goo.gl/xV8e8fZPKY4XNvim8,https://drive.google.com/open?id=10rFmwFla5bIWH9UoI5WjP6LNvogKwYG6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
